Number,id,missing data,citation1,citation2,citation3,country,country id,latitude,longitude,method,rdt type,month start,year start,month end,year end,lower age,upper age,pf pos,examined,PR,Dummy Time
470,803808,,"Molteni, F. (2008) personal communication.",,,Tanzania (United Republic of),TZA,-4.807,38.2725,RDT,NA,6,2008,6,2008,0,4,0,60,0,2000
471,824828,,"Bodker, R., Kisinza, W., Malima, R., Msangeni, H. and Lindsay, S. (2000).  <b>Resurgence of malaria in the Usambara mountains, Tanzania an epidemic of drug-resistant parasites.</b> <i>Global Change & Human Health</i>, <b>1</b>(2):134-153",,,Tanzania (United Republic of),TZA,-4.784,38.349,Microscopy,,7,1998,7,1998,6,10,0,31,0,2000
472,819219,,"Bodker, R. (2000). <i>Variation in malaria risk in the Usambara mountains, Tanzania.</i> D. Phil. Thesis. University of Copenhagen, Copenhagen, Denmark. 155 p.",,,Tanzania (United Republic of),TZA,-4.7555,38.3555,Microscopy,,7,1996,7,1996,0,99,84,711,0.11814346,2000
473,822535,,"Drakeley, C.J., Carneiro, I., Reyburn, H., Malima, R., Lusingu, J.P., Cox, J., Theander, T.G., Nkya, W.M., Lemnge, M.M. and Riley, E.M. (2005).  <b>Altitude-dependent and -independent variations in <i>Plasmodium falciparum</i> prevalence in northeastern Tanzania.</b> <i>The Journal of Infectious Diseases</i>, <b>191</b>(10):1589-98","Drakeley, CJ. (2005) personal communication.",,Tanzania (United Republic of),TZA,-4.7493,38.2977,Microscopy,,4,2002,5,2002,0,4,2,160,0.0125,2000
474,824836,,"Bodker, R., Kisinza, W., Malima, R., Msangeni, H. and Lindsay, S. (2000).  <b>Resurgence of malaria in the Usambara mountains, Tanzania an epidemic of drug-resistant parasites.</b> <i>Global Change & Human Health</i>, <b>1</b>(2):134-153",,,Tanzania (United Republic of),TZA,-4.716,38.275,Microscopy,,7,1998,7,1998,6,10,0,10,0,2000
475,824838,,"Mnzava, A.P. (1991). <i>Epidemiology and control of malaria transmission by residual house spraying with DDT and lambdacyhalothrin in two populations of the <i>Anopheles gambiae</i> complex in Tanga region, Tanzania.</i> D. Phil. Thesis. University of Basel, Basel, Switzerland. 169 p.",,,Tanzania (United Republic of),TZA,-4.616,38.482,Microscopy,,1,1988,1,1988,0,10,451,574,0.785714286,2000
476,812607,,"Molteni, F. (2008) personal communication.",,,Tanzania (United Republic of),TZA,-4.61531,34.36629,RDT,NA,6,2008,6,2008,0,4,0,26,0,2000
477,822521,,"Drakeley, C.J., Carneiro, I., Reyburn, H., Malima, R., Lusingu, J.P., Cox, J., Theander, T.G., Nkya, W.M., Lemnge, M.M. and Riley, E.M. (2005).  <b>Altitude-dependent and -independent variations in <i>Plasmodium falciparum</i> prevalence in northeastern Tanzania.</b> <i>The Journal of Infectious Diseases</i>, <b>191</b>(10):1589-98","Drakeley, CJ. (2005) personal communication.",,Tanzania (United Republic of),TZA,-4.6067,38.3279,Microscopy,,4,2002,5,2002,0,4,42,142,0.295774648,2000
478,818196,,"Molteni, F. (2008) personal communication.",,,Tanzania (United Republic of),TZA,-4.59845,30.10894,RDT,NA,6,2008,6,2008,0,4,19,74,0.256756757,2000
479,811982,,"Molteni, F. (2008) personal communication.",,,Tanzania (United Republic of),TZA,-4.59474,38.35179,RDT,NA,6,2008,6,2008,0,4,0,25,0,2000
480,822651,,"Bodker, R., Kisinza, W., Malima, R., Msangeni, H. and Lindsay, S. (2000).  <b>Resurgence of malaria in the Usambara mountains, Tanzania an epidemic of drug-resistant parasites.</b> <i>Global Change & Human Health</i>, <b>1</b>(2):134-153",,,Tanzania (United Republic of),TZA,-4.583,38.349,Microscopy,,7,1998,7,1998,2,9,16,88,0.181818182,2000
481,816232,,"Molteni, F. (2006) personal communication.",,,Tanzania (United Republic of),TZA,-4.5804,34.3497,RDT,NA,6,2006,6,2006,0,4,1,50,0.02,2000
482,819746,,"Molteni, F. (2008) personal communication.",,,Tanzania (United Republic of),TZA,-4.5782,38.3479,RDT,NA,6,2008,6,2008,0,4,0,65,0,2000
483,822515,,"Drakeley, C.J., Carneiro, I., Reyburn, H., Malima, R., Lusingu, J.P., Cox, J., Theander, T.G., Nkya, W.M., Lemnge, M.M. and Riley, E.M. (2005).  <b>Altitude-dependent and -independent variations in <i>Plasmodium falciparum</i> prevalence in northeastern Tanzania.</b> <i>The Journal of Infectious Diseases</i>, <b>191</b>(10):1589-98","Drakeley, CJ. (2005) personal communication.",,Tanzania (United Republic of),TZA,-4.5758,38.2455,Microscopy,,4,2002,5,2002,0,4,0,56,0,2000
484,805531,,"Molteni, F. (2008) personal communication.",,,Tanzania (United Republic of),TZA,-4.5697,30.1043,RDT,NA,6,2008,6,2008,0,4,2,56,0.035714286,2000
485,818518,,"Molteni, F. (2008) personal communication.",,,Tanzania (United Republic of),TZA,-4.56865,34.62649,RDT,NA,6,2008,6,2008,0,4,0,32,0,2000
486,808760,,"Molteni, F. (2008) personal communication.",,,Tanzania (United Republic of),TZA,-4.56846,34.62662,RDT,NA,6,2008,6,2008,0,4,1,40,0.025,2000
487,814161,,"Molteni, F. (2008) personal communication.",,,Tanzania (United Republic of),TZA,-4.5486,38.4194,RDT,NA,6,2008,6,2008,0,4,1,56,0.017857143,2000
488,806816,,"Molteni, F. (2008) personal communication.",,,Tanzania (United Republic of),TZA,-4.54681,38.40292,RDT,NA,6,2008,6,2008,0,4,1,64,0.015625,2000
489,815132,,"Molteni, F. (2008) personal communication.",,,Tanzania (United Republic of),TZA,-4.54111,33.45062,RDT,NA,6,2008,6,2008,0,4,9,38,0.236842105,2000
490,822547,,"Drakeley, C.J., Carneiro, I., Reyburn, H., Malima, R., Lusingu, J.P., Cox, J., Theander, T.G., Nkya, W.M., Lemnge, M.M. and Riley, E.M. (2005).  <b>Altitude-dependent and -independent variations in <i>Plasmodium falciparum</i> prevalence in northeastern Tanzania.</b> <i>The Journal of Infectious Diseases</i>, <b>191</b>(10):1589-98","Drakeley, CJ. (2005) personal communication.",,Tanzania (United Republic of),TZA,-4.5395,38.4027,Microscopy,,4,2002,5,2002,0,4,72,142,0.507042254,2000
491,816942,,"Molteni, F. (2008) personal communication.",,,Tanzania (United Republic of),TZA,-4.5263,33.4485,RDT,NA,6,2008,6,2008,0,4,1,55,0.018181818,2000
492,822519,,"Drakeley, C.J., Carneiro, I., Reyburn, H., Malima, R., Lusingu, J.P., Cox, J., Theander, T.G., Nkya, W.M., Lemnge, M.M. and Riley, E.M. (2005).  <b>Altitude-dependent and -independent variations in <i>Plasmodium falciparum</i> prevalence in northeastern Tanzania.</b> <i>The Journal of Infectious Diseases</i>, <b>191</b>(10):1589-98","Drakeley, CJ. (2005) personal communication.",,Tanzania (United Republic of),TZA,-4.5133,38.3476,Microscopy,,4,2002,5,2002,0,4,26,92,0.282608696,2000
493,811276,,"Molteni, F. (2006) personal communication.",,,Tanzania (United Republic of),TZA,-4.4509,29.9269,RDT,NA,6,2006,6,2006,0,4,21,50,0.42,2000
494,811966,,"Irare, S.G.M. (1986). <i>Repeat Malaria Studies in Babati and Hanang Districts - Arusha Region.</i> Arusha, Tanzania (United Republic of) 15pg.",,,Tanzania (United Republic of),TZA,-4.4166,35.516,Microscopy,,5,1986,5,1986,5,14,39,504,0.077380952,2000
495,812488,,"Molteni, F. (2008) personal communication.",,,Tanzania (United Republic of),TZA,-4.40989,34.39786,RDT,NA,6,2008,6,2008,0,4,3,40,0.075,2000
496,818346,,"Molteni, F. (2008) personal communication.",,,Tanzania (United Republic of),TZA,-4.40094,34.40862,RDT,NA,6,2008,6,2008,0,4,3,29,0.103448276,2000
497,813760,,"Molteni, F. (2008) personal communication.",,,Tanzania (United Republic of),TZA,-4.39911,30.18323,RDT,NA,6,2008,6,2008,0,4,3,46,0.065217391,2000
498,804432,,"Molteni, F. (2008) personal communication.",,,Tanzania (United Republic of),TZA,-4.3899,30.3491,RDT,NA,6,2008,6,2008,0,4,25,84,0.297619048,2000
499,822531,,"Drakeley, C.J., Carneiro, I., Reyburn, H., Malima, R., Lusingu, J.P., Cox, J., Theander, T.G., Nkya, W.M., Lemnge, M.M. and Riley, E.M. (2005).  <b>Altitude-dependent and -independent variations in <i>Plasmodium falciparum</i> prevalence in northeastern Tanzania.</b> <i>The Journal of Infectious Diseases</i>, <b>191</b>(10):1589-98","Drakeley, CJ. (2005) personal communication.",,Tanzania (United Republic of),TZA,-4.3898,37.9991,Microscopy,,4,2002,5,2002,0,4,12,148,0.081081081,2000
500,822527,,"Drakeley, C.J., Carneiro, I., Reyburn, H., Malima, R., Lusingu, J.P., Cox, J., Theander, T.G., Nkya, W.M., Lemnge, M.M. and Riley, E.M. (2005).  <b>Altitude-dependent and -independent variations in <i>Plasmodium falciparum</i> prevalence in northeastern Tanzania.</b> <i>The Journal of Infectious Diseases</i>, <b>191</b>(10):1589-98","Drakeley, CJ. (2005) personal communication.",,Tanzania (United Republic of),TZA,-4.3821,37.964,Microscopy,,4,2002,5,2002,0,4,4,156,0.025641026,2000
501,812880,,"Molteni, F. (2008) personal communication.",,,Tanzania (United Republic of),TZA,-4.38002,35.64001,RDT,NA,6,2008,6,2008,0,4,7,63,0.111111111,2000
502,810693,,"Molteni, F. (2008) personal communication.",,,Tanzania (United Republic of),TZA,-4.3785,29.8995,RDT,NA,6,2008,6,2008,0,4,14,67,0.208955224,2000
503,807222,,"Molteni, F. (2008) personal communication.",,,Tanzania (United Republic of),TZA,-4.3707,30.3881,RDT,NA,6,2008,6,2008,0,4,22,78,0.282051282,2000
504,815353,,"Molteni, F. (2008) personal communication.",,,Tanzania (United Republic of),TZA,-4.37001,29.89001,RDT,NA,6,2008,6,2008,0,4,22,68,0.323529412,2000
505,822539,,"Drakeley, C.J., Carneiro, I., Reyburn, H., Malima, R., Lusingu, J.P., Cox, J., Theander, T.G., Nkya, W.M., Lemnge, M.M. and Riley, E.M. (2005).  <b>Altitude-dependent and -independent variations in <i>Plasmodium falciparum</i> prevalence in northeastern Tanzania.</b> <i>The Journal of Infectious Diseases</i>, <b>191</b>(10):1589-98","Drakeley, CJ. (2005) personal communication.",,Tanzania (United Republic of),TZA,-4.3621,37.9395,Microscopy,,4,2002,5,2002,0,4,2,160,0.0125,2000
506,811543,,"Molteni, F. (2008) personal communication.",,,Tanzania (United Republic of),TZA,-4.3539,35.64862,RDT,NA,6,2008,6,2008,0,4,1,57,0.01754386,2000
507,804932,,"Molteni, F. (2008) personal communication.",,,Tanzania (United Republic of),TZA,-4.3521,33.8945,RDT,NA,6,2008,6,2008,0,4,5,53,0.094339623,2000
508,811389,,"Molteni, F. (2008) personal communication.",,,Tanzania (United Republic of),TZA,-4.3438,30.229,RDT,NA,6,2008,6,2008,0,4,4,64,0.0625,2000
509,821197,,"Molteni, F. (2008) personal communication.",,,Tanzania (United Republic of),TZA,-4.3228,35.8695,RDT,NA,6,2008,6,2008,0,4,4,60,0.066666667,2000
510,822529,,"Drakeley, C.J., Carneiro, I., Reyburn, H., Malima, R., Lusingu, J.P., Cox, J., Theander, T.G., Nkya, W.M., Lemnge, M.M. and Riley, E.M. (2005).  <b>Altitude-dependent and -independent variations in <i>Plasmodium falciparum</i> prevalence in northeastern Tanzania.</b> <i>The Journal of Infectious Diseases</i>, <b>191</b>(10):1589-98","Drakeley, CJ. (2005) personal communication.",,Tanzania (United Republic of),TZA,-4.3085,38.0565,Microscopy,,4,2002,5,2002,0,4,14,152,0.092105263,2000
511,822671,,"Yamagata, Y. (1996). <i>Malaria control in the United Republic of Tanzania (1993-1996). Review of Tanzania-Japan urban malaria control project (UMCP) in Dar es Salaam and Tanga, (1988-1996).</i> Dar es Salaam, Tanzania (United Republic of): Ministry of Health.",,,Tanzania (United Republic of),TZA,-4.299,38.033,Microscopy,,8,1994,8,1994,5,14,10.1,50,0.202,2000
512,809047,,"Molteni, F. (2008) personal communication.",,,Tanzania (United Republic of),TZA,-4.2848,35.8521,RDT,NA,6,2008,6,2008,0,4,0,62,0,2000
513,811364,,"Molteni, F. (2008) personal communication.",,,Tanzania (United Republic of),TZA,-4.2814,33.8717,RDT,NA,6,2008,6,2008,0,4,2,57,0.035087719,2000
514,819475,,"Molteni, F. (2008) personal communication.",,,Tanzania (United Republic of),TZA,-4.27738,34.41117,RDT,NA,6,2008,6,2008,0,4,0,35,0,2000
515,811053,,"Irare, S.G.M. (1986). <i>Repeat Malaria Studies in Babati and Hanang Districts - Arusha Region.</i> Arusha, Tanzania (United Republic of) 15pg.",,,Tanzania (United Republic of),TZA,-4.2717,35.7602,Microscopy,,5,1986,5,1986,5,14,69,451,0.152993348,2000
516,807917,,"Molteni, F. (2008) personal communication.",,,Tanzania (United Republic of),TZA,-4.2701,33.658,RDT,NA,6,2008,6,2008,0,4,11,59,0.186440678,2000
517,803665,,"Molteni, F. (2008) personal communication.",,,Tanzania (United Republic of),TZA,-4.26996,34.3722,RDT,NA,6,2008,6,2008,0,4,1,42,0.023809524,2000
518,820230,,"Molteni, F. (2008) personal communication.",,,Tanzania (United Republic of),TZA,-4.2623,33.61427,RDT,NA,6,2008,6,2008,0,4,1,42,0.023809524,2000
519,820684,,"Mboera, L.E.G., Kamugisha, M.L., Malima, R.C., Mushi, A.K., Msuya, F.H., Massawe, T. and Kitua, A.Y. (2002).  <b>Malaria prevalence and health-seeking behaviour among communities of the lowlands and highlands of Gonja, Same District, North-Eastern Tanzania.</b> <i>Tanzania Health Research Bulletin</i>, <b>4</b>(2):47-53",,,Tanzania (United Republic of),TZA,-4.253,38.015,Microscopy,,8,2000,8,2000,6,15,31,818,0.037897311,2000
520,812251,,"Mboera, L.E.G., Kamugisha, M.L., Malima, R.C., Mushi, A.K., Msuya, F.H., Massawe, T. and Kitua, A.Y. (2002).  <b>Malaria prevalence and health-seeking behaviour among communities of the lowlands and highlands of Gonja, Same District, North-Eastern Tanzania.</b> <i>Tanzania Health Research Bulletin</i>, <b>4</b>(2):47-53",,,Tanzania (United Republic of),TZA,-4.247,38.051,Microscopy,,8,2000,8,2000,6,15,57,213,0.267605634,2000
521,803595,,"Molteni, F. (2006) personal communication.",,,Tanzania (United Republic of),TZA,-4.2266,35.7511,RDT,NA,6,2006,6,2006,0,4,1,50,0.02,2000
522,818069,,"Molteni, F. (2008) personal communication.",,,Tanzania (United Republic of),TZA,-4.2238,35.5505,RDT,NA,6,2008,6,2008,0,4,2,56,0.035714286,2000
523,810782,,"Molteni, F. (2008) personal communication.",,,Tanzania (United Republic of),TZA,-4.1936,35.5457,RDT,NA,6,2008,6,2008,0,4,0,59,0,2000
524,817323,,"Molteni, F. (2008) personal communication.",,,Tanzania (United Republic of),TZA,-4.0837,33.8271,RDT,NA,6,2008,6,2008,0,4,2,57,0.035087719,2000
525,818180,,"Molteni, F. (2008) personal communication.",,,Tanzania (United Republic of),TZA,-4.0745,33.7605,RDT,NA,6,2008,6,2008,0,4,3,69,0.043478261,2000
526,809686,,"Molteni, F. (2008) personal communication.",,,Tanzania (United Republic of),TZA,-4.00008,35.77894,RDT,NA,6,2008,6,2008,0,4,3,44,0.068181818,2000
527,815408,,"Molteni, F. (2008) personal communication.",,,Tanzania (United Republic of),TZA,-3.99584,35.76237,RDT,NA,6,2008,6,2008,0,4,0,31,0,2000
528,821573,,"Bangs, M. (2009) personal communication.",,,Tanzania (United Republic of),TZA,-3.87497,32.7025,Microscopy,,8,2005,8,2005,1,13,38,215,0.176744186,2000
529,822557,,"Drakeley, C.J., Carneiro, I., Reyburn, H., Malima, R., Lusingu, J.P., Cox, J., Theander, T.G., Nkya, W.M., Lemnge, M.M. and Riley, E.M. (2005).  <b>Altitude-dependent and -independent variations in <i>Plasmodium falciparum</i> prevalence in northeastern Tanzania.</b> <i>The Journal of Infectious Diseases</i>, <b>191</b>(10):1589-98","Drakeley, CJ. (2005) personal communication.",,Tanzania (United Republic of),TZA,-3.7892,37.7075,Microscopy,,4,2002,5,2002,0,4,6,158,0.037974684,2000
530,822517,,"Drakeley, C.J., Carneiro, I., Reyburn, H., Malima, R., Lusingu, J.P., Cox, J., Theander, T.G., Nkya, W.M., Lemnge, M.M. and Riley, E.M. (2005).  <b>Altitude-dependent and -independent variations in <i>Plasmodium falciparum</i> prevalence in northeastern Tanzania.</b> <i>The Journal of Infectious Diseases</i>, <b>191</b>(10):1589-98","Drakeley, CJ. (2005) personal communication.",,Tanzania (United Republic of),TZA,-3.762,37.6552,Microscopy,,4,2002,5,2002,0,4,0,60,0,2000
531,819921,,"Molteni, F. (2008) personal communication.",,,Tanzania (United Republic of),TZA,-3.6968,33.8204,RDT,NA,6,2008,6,2008,0,4,20,59,0.338983051,2000
532,825977,,"Shekalaghe, S.A., Bousema, J.T., Kunei, K.K., Lushino, P., Masokoto, A., Wolters, L.R., Mwakalinga, S., Mosha, F.W., Sauerwein, R.W. and Drakeley, C.J. (2007).  <b>Submicroscopic <i>Plasmodium falciparum</i> gametocyte carriage is common in an area of low and seasonal transmission in Tanzania.</b> <i>Tropical Medicine & International Health</i>, <b>12</b>(4):547-53","Shekalaghe, S.A. and Drakeley, C.J. (2007) personal communication.",,Tanzania (United Republic of),TZA,-3.68,37.38,Microscopy,,8,2005,8,2005,0,15,11,421,0.026128266,2000
533,824855,,"Drakeley, C.J., Carneiro, I., Reyburn, H., Malima, R., Lusingu, J.P., Cox, J., Theander, T.G., Nkya, W.M., Lemnge, M.M. and Riley, E.M. (2005).  <b>Altitude-dependent and -independent variations in <i>Plasmodium falciparum</i> prevalence in northeastern Tanzania.</b> <i>The Journal of Infectious Diseases</i>, <b>191</b>(10):1589-98","Drakeley, CJ. (2005) personal communication.",,Tanzania (United Republic of),TZA,-3.6466,37.6281,Microscopy,,4,2002,5,2002,0,4,4,100,0.04,2000
534,825979,,"Shekalaghe, S.A., Bousema, J.T., Kunei, K.K., Lushino, P., Masokoto, A., Wolters, L.R., Mwakalinga, S., Mosha, F.W., Sauerwein, R.W. and Drakeley, C.J. (2007).  <b>Submicroscopic <i>Plasmodium falciparum</i> gametocyte carriage is common in an area of low and seasonal transmission in Tanzania.</b> <i>Tropical Medicine & International Health</i>, <b>12</b>(4):547-53","Shekalaghe, S.A. and Drakeley, C.J. (2007) personal communication.",,Tanzania (United Republic of),TZA,-3.61,37.32,Microscopy,,8,2005,8,2005,0,15,4,241,0.01659751,2000
535,822553,,"Drakeley, C.J., Carneiro, I., Reyburn, H., Malima, R., Lusingu, J.P., Cox, J., Theander, T.G., Nkya, W.M., Lemnge, M.M. and Riley, E.M. (2005).  <b>Altitude-dependent and -independent variations in <i>Plasmodium falciparum</i> prevalence in northeastern Tanzania.</b> <i>The Journal of Infectious Diseases</i>, <b>191</b>(10):1589-98","Drakeley, CJ. (2005) personal communication.",,Tanzania (United Republic of),TZA,-3.5997,37.7104,Microscopy,,4,2002,5,2002,0,4,8,160,0.05,2000
536,819320,,"Molteni, F. (2008) personal communication.",,,Tanzania (United Republic of),TZA,-3.59161,36.79097,RDT,NA,6,2008,6,2008,0,4,0,54,0,2000
537,807101,,"Tomashek, K.M., Woodruff, B.A., Gotway, C.A., Bloland, P. and Mbaruku, G. (2001).  <b>Randomized intervention study comparing several regimens for the treatment of moderate anemia among refugee children in Kigoma Region, Tanzania.</b> <i>American Journal of Tropical Medicine and Hygiene</i>, <b>64</b>(3-4):164-71",,,Tanzania (United Republic of),TZA,-3.586,30.835,Microscopy,,3,1998,3,1998,0,4,110,215,0.511627907,2000
538,825975,,"Shekalaghe, S.A., Bousema, J.T., Kunei, K.K., Lushino, P., Masokoto, A., Wolters, L.R., Mwakalinga, S., Mosha, F.W., Sauerwein, R.W. and Drakeley, C.J. (2007).  <b>Submicroscopic <i>Plasmodium falciparum</i> gametocyte carriage is common in an area of low and seasonal transmission in Tanzania.</b> <i>Tropical Medicine & International Health</i>, <b>12</b>(4):547-53","Shekalaghe, S.A. and Drakeley, C.J. (2007) personal communication.",,Tanzania (United Republic of),TZA,-3.561,37.294,Microscopy,,8,2005,8,2005,0,15,4,165,0.024242424,2000
539,821548,,"Molteni, F. (2006) personal communication.",,,Tanzania (United Republic of),TZA,-3.5375,36.78,RDT,NA,6,2006,6,2006,0,4,0,50,0,2000
540,815271,,"Molteni, F. (2008) personal communication.",,,Tanzania (United Republic of),TZA,-3.53001,36.78001,RDT,NA,6,2008,6,2008,0,4,0,72,0,2000
541,822545,,"Drakeley, C.J., Carneiro, I., Reyburn, H., Malima, R., Lusingu, J.P., Cox, J., Theander, T.G., Nkya, W.M., Lemnge, M.M. and Riley, E.M. (2005).  <b>Altitude-dependent and -independent variations in <i>Plasmodium falciparum</i> prevalence in northeastern Tanzania.</b> <i>The Journal of Infectious Diseases</i>, <b>191</b>(10):1589-98","Drakeley, CJ. (2005) personal communication.",,Tanzania (United Republic of),TZA,-3.4757,37.5688,Microscopy,,4,2002,5,2002,0,4,0,158,0,2000
542,824070,,"Chandramohan, D., Carnerio, I. and Cox, J. (2005) personal communication.",,,Tanzania (United Republic of),TZA,-3.4353,37.2364,Microscopy,,11,2001,11,2001,0,4,5,167,0.02994012,2000
543,814304,,"Molteni, F. (2008) personal communication.",,,Tanzania (United Republic of),TZA,-3.43471,37.1866,RDT,NA,6,2008,6,2008,0,4,2,54,0.037037037,2000
544,824062,,"Chandramohan, D., Carnerio, I. and Cox, J. (2005) personal communication.",,,Tanzania (United Republic of),TZA,-3.4326,37.2947,Microscopy,,11,2001,11,2001,0,4,30,179,0.167597765,2000
545,807076,,"Molteni, F. (2008) personal communication.",,,Tanzania (United Republic of),TZA,-3.4311,37.1081,RDT,NA,6,2008,6,2008,0,4,0,56,0,2000
546,807360,,"Molteni, F. (2008) personal communication.",,,Tanzania (United Republic of),TZA,-3.41388,37.20457,RDT,NA,6,2008,6,2008,0,4,1,46,0.02173913,2000
547,824053,,"Chandramohan, D., Carnerio, I. and Cox, J. (2005) personal communication.",,,Tanzania (United Republic of),TZA,-3.4109,37.1949,Microscopy,,11,2001,11,2001,0,4,3,154,0.019480519,2000
548,819704,,"Molteni, F. (2006) personal communication.",,,Tanzania (United Republic of),TZA,-3.3738,36.7865,RDT,NA,6,2006,6,2006,0,4,0,50,0,2000
549,814566,,"Molteni, F. (2008) personal communication.",,,Tanzania (United Republic of),TZA,-3.37001,36.78001,RDT,NA,6,2008,6,2008,0,4,1,51,0.019607843,2000
550,820355,,"Molteni, F. (2008) personal communication.",,,Tanzania (United Republic of),TZA,-3.35264,36.76715,RDT,NA,6,2008,6,2008,0,4,0,37,0,2000
551,820327,,"Molteni, F. (2006) personal communication.",,,Tanzania (United Republic of),TZA,-3.3497,36.77782,RDT,NA,6,2006,6,2006,0,4,0,49,0,2000
552,805816,,"Molteni, F. (2006) personal communication.",,,Tanzania (United Republic of),TZA,-3.3423,36.7553,RDT,NA,6,2006,6,2006,0,4,1,50,0.02,2000
553,817336,,"Molteni, F. (2008) personal communication.",,,Tanzania (United Republic of),TZA,-3.34001,36.77001,RDT,NA,6,2008,6,2008,0,4,0,53,0,2000
554,824060,,"Chandramohan, D., Carnerio, I. and Cox, J. (2005) personal communication.",,,Tanzania (United Republic of),TZA,-3.3371,37.2729,Microscopy,,11,2001,11,2001,0,4,6,109,0.055045872,2000
555,819714,,"Molteni, F. (2008) personal communication.",,,Tanzania (United Republic of),TZA,-3.302,37.1081,RDT,NA,6,2008,6,2008,0,4,0,62,0,2000
556,820841,,"Molteni, F. (2008) personal communication.",,,Tanzania (United Republic of),TZA,-3.29876,36.57718,RDT,NA,6,2008,6,2008,0,4,0,33,0,2000
557,807029,,"Molteni, F. (2008) personal communication.",,,Tanzania (United Republic of),TZA,-3.29484,36.61942,RDT,NA,6,2008,6,2008,0,4,2,40,0.05,2000
558,824066,,"Chandramohan, D., Carnerio, I. and Cox, J. (2005) personal communication.",,,Tanzania (United Republic of),TZA,-3.283,37.1493,Microscopy,,11,2001,11,2001,0,4,24,166,0.144578313,2000
559,824048,,"Chandramohan, D., Carnerio, I. and Cox, J. (2005) personal communication.",,,Tanzania (United Republic of),TZA,-3.2695,37.195,Microscopy,,11,2001,11,2001,0,4,0,179,0,2000
560,824054,,"Chandramohan, D., Carnerio, I. and Cox, J. (2005) personal communication.",,,Tanzania (United Republic of),TZA,-3.266,37.216,Microscopy,,11,2001,11,2001,0,4,0,199,0,2000
561,824046,,"Chandramohan, D., Carnerio, I. and Cox, J. (2005) personal communication.",,,Tanzania (United Republic of),TZA,-3.264,37.2275,Microscopy,,11,2001,11,2001,0,4,13,228,0.057017544,2000
562,815860,,"Molteni, F. (2008) personal communication.",,,Tanzania (United Republic of),TZA,-3.25635,37.16576,RDT,NA,6,2008,6,2008,0,4,0,34,0,2000
563,804746,,"Molteni, F. (2008) personal communication.",,,Tanzania (United Republic of),TZA,-3.25027,37.19412,RDT,NA,6,2008,6,2008,0,4,0,42,0,2000
564,824064,,"Chandramohan, D., Carnerio, I. and Cox, J. (2005) personal communication.",,,Tanzania (United Republic of),TZA,-3.25,37.233,Microscopy,,11,2001,11,2001,0,4,0,145,0,2000
565,825506,,"Bangs, M. (2009) personal communication.",,,Tanzania (United Republic of),TZA,-3.24097,32.46146,Microscopy,,4,2003,4,2003,7,15,86,560,0.153571429,2000
566,824068,,"Chandramohan, D., Carnerio, I. and Cox, J. (2005) personal communication.",,,Tanzania (United Republic of),TZA,-3.2324,37.1946,Microscopy,,11,2001,11,2001,0,4,11,177,0.062146893,2000
567,804904,,"Bangs, M. (2009) personal communication.",,,Tanzania (United Republic of),TZA,-3.23238,32.45942,Microscopy,,2,2000,2,2000,1,60,47,71,0.661971831,2000
568,824040,,"Chandramohan, D., Carnerio, I. and Cox, J. (2005) personal communication.",,,Tanzania (United Republic of),TZA,-3.2293,37.1504,Microscopy,,11,2001,11,2001,0,4,1,114,0.00877193,2000
569,822549,,"Drakeley, C.J., Carneiro, I., Reyburn, H., Malima, R., Lusingu, J.P., Cox, J., Theander, T.G., Nkya, W.M., Lemnge, M.M. and Riley, E.M. (2005).  <b>Altitude-dependent and -independent variations in <i>Plasmodium falciparum</i> prevalence in northeastern Tanzania.</b> <i>The Journal of Infectious Diseases</i>, <b>191</b>(10):1589-98","Drakeley, CJ. (2005) personal communication.",,Tanzania (United Republic of),TZA,-3.227,37.6098,Microscopy,,4,2002,5,2002,0,4,0,150,0,2000
570,820520,,"Molteni, F. (2008) personal communication.",,,Tanzania (United Republic of),TZA,-3.22299,37.028,RDT,NA,6,2008,6,2008,0,4,0,33,0,2000
571,824050,,"Chandramohan, D., Carnerio, I. and Cox, J. (2005) personal communication.",,,Tanzania (United Republic of),TZA,-3.2208,37.1308,Microscopy,,11,2001,11,2001,0,4,15,159,0.094339623,2000
572,807174,,"Bangs, M. (2009) personal communication.",,,Tanzania (United Republic of),TZA,-3.20166,31.53305,Microscopy,,8,2005,8,2005,7,14,67,308,0.217532468,2000
573,824042,,"Chandramohan, D., Carnerio, I. and Cox, J. (2005) personal communication.",,,Tanzania (United Republic of),TZA,-3.201,37.1652,Microscopy,,11,2001,11,2001,0,4,0,190,0,2000
574,824044,,"Chandramohan, D., Carnerio, I. and Cox, J. (2005) personal communication.",,,Tanzania (United Republic of),TZA,-3.198,37.2111,Microscopy,,11,2001,11,2001,0,4,3,135,0.022222222,2000
575,822523,,"Drakeley, C.J., Carneiro, I., Reyburn, H., Malima, R., Lusingu, J.P., Cox, J., Theander, T.G., Nkya, W.M., Lemnge, M.M. and Riley, E.M. (2005).  <b>Altitude-dependent and -independent variations in <i>Plasmodium falciparum</i> prevalence in northeastern Tanzania.</b> <i>The Journal of Infectious Diseases</i>, <b>191</b>(10):1589-98","Drakeley, CJ. (2005) personal communication.",,Tanzania (United Republic of),TZA,-3.1915,37.5853,Microscopy,,4,2002,5,2002,0,4,8,112,0.071428571,2000
