Number,id,missing data,citation1,citation2,citation3,country,country id,latitude,longitude,method,rdt type,month start,year start,month end,year end,lower age,upper age,pf pos,examined,PR,Dummy Time
350,810343,,"Snow, RW, Noor, A and Gitonga, C. Nairobi, KEMRI-Wellcome Trust Research Programme, (2009) personal communication.","Gitonga, CW, Karanja, PN, Kihara, J, Mwanje, M, Juma, E, Snow, RW, Noor, AM and Brooker, S. (2010).  <b>Implementing school malaria surveys in Kenya: towards a national surveillance system.</b> <i>Malaria Journal</i>, <b>9</b>(0):306",,Kenya,KEN,-0.87519,36.12303,RDT,Paracheck Pf (Device),9,2009,9,2009,5,17,0,103,0,2000
351,810371,,"Guyatt, H.L., Corlett, S.K., Robinson, T.P., Ochola, S.A. and Snow, R.W. (2002).  <b>Malaria prevention in highland Kenya: indoor residual house-spraying vs. insecticide-treated bednets.</b> <i>Tropical Medicine & International Health</i>, <b>7</b>(4):298-303","Snow, RW. (2002) personal communication.",,Kenya,KEN,-0.8256,34.7753,RDT,ICT Malaria Pf,7,2000,7,2000,1,76,5,87,0.057471264,2000
352,810396,,"Snow, RW, Noor, A and Gitonga, C. Nairobi, KEMRI-Wellcome Trust Research Programme, (2009) personal communication.","Gitonga, CW, Karanja, PN, Kihara, J, Mwanje, M, Juma, E, Snow, RW, Noor, AM and Brooker, S. (2010).  <b>Implementing school malaria surveys in Kenya: towards a national surveillance system.</b> <i>Malaria Journal</i>, <b>9</b>(0):306",,Kenya,KEN,-0.6116,34.71941,RDT,Paracheck Pf (Dipstick),7,2009,7,2009,4,15,6,110,0.054545455,2000
353,810424,,"Snow, RW, Noor, A and Gitonga, C. Nairobi, KEMRI-Wellcome Trust Research Programme, (2009) personal communication.","Gitonga, CW, Karanja, PN, Kihara, J, Mwanje, M, Juma, E, Snow, RW, Noor, AM and Brooker, S. (2010).  <b>Implementing school malaria surveys in Kenya: towards a national surveillance system.</b> <i>Malaria Journal</i>, <b>9</b>(0):306",,Kenya,KEN,-1.25037,36.89591,RDT,Paracheck Pf (Dipstick),7,2009,7,2009,4,15,1,95,0.010526316,2000
354,810439,,"Snow, RW, Noor, A and Gitonga, C. Nairobi, KEMRI-Wellcome Trust Research Programme, (2009) personal communication.","Gitonga, CW, Karanja, PN, Kihara, J, Mwanje, M, Juma, E, Snow, RW, Noor, AM and Brooker, S. (2010).  <b>Implementing school malaria surveys in Kenya: towards a national surveillance system.</b> <i>Malaria Journal</i>, <b>9</b>(0):306",,Kenya,KEN,0.6119,35.3963,RDT,Paracheck Pf (Device),11,2009,11,2009,5,17,0,110,0,2000
355,810461,,"Snow, R.W., Omumbo, J.A., Lowe, B., Molyneux, C.S., Obiero, J.O., Palmer, A., Weber, M.W., Pinder, M., Nahlen, B., Obonyo, C., Newbold, C., Gupta, S. and Marsh, K. (1997).  <b>Relation between severe malaria morbidity in children and level of <i>Plasmodium falciparum</i> transmission in Africa.</b> <i>The Lancet</i>, <b>349</b>(9066):1650-4","Snow, R.W. (1997) personal communication.",,Kenya,KEN,-3.4134,39.94156,Microscopy,,6,1995,6,1995,1,8,2,27,0.074074074,2000
356,810477,,"King, C.L. (2009) personal communication.",,,Kenya,KEN,-4.58525,39.14625,Microscopy,,10,2001,10,2001,5,15,1,140,0.007142857,2000
357,818308,,"Nevill, C.G. and Snow, R.W. (1993) personal communication.",,,Kenya,KEN,-3.57609,39.88163,Microscopy,,3,1993,3,1993,0,9,72,94,0.765957447,2000
358,810491,,"Bejon, P., Lusingu, J., Olotu, A., Leach, A., Lievens, M., Vekemans, J., Mshamu, S., Lang, T., Gould, J., Dubois, M.C., Demoitié, M.A., Stallaert, J.F., Vansadia, P., Carter, T., Njuguna, P., Awuondo, K.O., Malabeja, A., Abdul, O., Gesase, S., Mturi, N., Drakeley, C.J., Savarese, B., Villafana, T., Ballou, W.R., Cohen, J., Riley, E.M., Lemnge, M.M., Marsh, K. and von Seidlein, L. (2008).  <b>Efficacy of RTS,S/AS01E vaccine against malaria in children 5 to 17 months of age.</b> <i>The New England Journal of Medicine</i>, <b>359</b>(24):2521-32","Bejon, P. (2009) personal communication.",,Kenya,KEN,-3.80385,39.75468,Microscopy,,3,2007,8,2007,0.4,1,3,100,0.03,2000
359,810498,,"Bwonya, J.E. (1987). <i>Evaluation of malaria control in Kisumu municipality, Kenya: A case study.</i> MPh Thesis. University of Nairobi, Nairobi, Kenya. n.f p.",,,Kenya,KEN,-0.1109,34.7668,Microscopy,,9,1986,9,1986,2,9,37,118,0.313559322,2000
360,810501,,"Snow, RW, Noor, A and Gitonga, C. Nairobi, KEMRI-Wellcome Trust Research Programme, (2009) personal communication.","Gitonga, CW, Karanja, PN, Kihara, J, Mwanje, M, Juma, E, Snow, RW, Noor, AM and Brooker, S. (2010).  <b>Implementing school malaria surveys in Kenya: towards a national surveillance system.</b> <i>Malaria Journal</i>, <b>9</b>(0):306",,Kenya,KEN,-1.60789,39.02564,RDT,Paracheck Pf (Device),9,2009,9,2009,5,17,1,110,0.009090909,2000
361,810502,,"Gitonga, CW, Karanja, PN, Kihara, J, Mwanje, M, Juma, E, Snow, RW, Noor, AM and Brooker, S. (2010).  <b>Implementing school malaria surveys in Kenya: towards a national surveillance system.</b> <i>Malaria Journal</i>, <b>9</b>(0):306",,,Kenya,KEN,-3.18142,39.82195,RDT,OptiMAL-IT,10,2008,10,2008,5,15,0,106,0,2000
362,810542,,"Mutero, C.M., Mutinga, M.J., Ngindu, A.M., Kenya, P.R. and Amimo, F.A. (1992).  <b>Visceral leishmaniasis and malaria prevalence in West Pokot District, Kenya.</b> <i>East African Medical Journal</i>, <b>69</b>(1):3-8",,,Kenya,KEN,1.3236,35.4326,Microscopy,,6,1986,6,1986,0,99,20,96,0.208333333,2000
363,810572,,"Gitonga, C. and Brooker, S. (2009) personal communication.","Gitonga, CW, Karanja, PN, Kihara, J, Mwanje, M, Juma, E, Snow, RW, Noor, AM and Brooker, S. (2010).  <b>Implementing school malaria surveys in Kenya: towards a national surveillance system.</b> <i>Malaria Journal</i>, <b>9</b>(0):306",,Kenya,KEN,-0.39428,39.58866,RDT,Paracheck Pf (Dipstick),2,2009,2,2009,5,17,0,91,0,2000
364,810575,," Kilifi, KEMRI-Wellcome Trust Research Programme, (2008) personal communication.",,,Kenya,KEN,-3.82245,39.76627,Microscopy,,5,2008,5,2008,1.2,9,4,35,0.114285714,2000
365,810584,,"Marsh, V.M. and Abuya, T. (2004) personal communication.",,,Kenya,KEN,-3.9973,39.1142,RDT,Rapid Uni-Gold,9,2003,9,2003,1,5,14,18,0.777777778,2000
366,810598,,"Snow, RW, Noor, A and Gitonga, C. Nairobi, KEMRI-Wellcome Trust Research Programme, (2009) personal communication.","Gitonga, CW, Karanja, PN, Kihara, J, Mwanje, M, Juma, E, Snow, RW, Noor, AM and Brooker, S. (2010).  <b>Implementing school malaria surveys in Kenya: towards a national surveillance system.</b> <i>Malaria Journal</i>, <b>9</b>(0):306",,Kenya,KEN,0.01837,35.82484,RDT,Paracheck Pf (Device),11,2009,11,2009,5,17,0,110,0,2000
367,810632,,"Snow, RW, Noor, A and Gitonga, C. Nairobi, KEMRI-Wellcome Trust Research Programme, (2009) personal communication.","Gitonga, CW, Karanja, PN, Kihara, J, Mwanje, M, Juma, E, Snow, RW, Noor, AM and Brooker, S. (2010).  <b>Implementing school malaria surveys in Kenya: towards a national surveillance system.</b> <i>Malaria Journal</i>, <b>9</b>(0):306",,Kenya,KEN,-0.47497,37.41305,RDT,Paracheck Pf (Device),10,2009,10,2009,5,17,0,110,0,2000
368,810641,," Kilifi, KEMRI-Wellcome Trust Research Programme, (2008) personal communication.",,,Kenya,KEN,-3.51772,39.82906,Microscopy,,5,2008,5,2008,1.5,12,0,48,0,2000
369,810649,,"Snow, R.W., Omumbo, J.A., Lowe, B., Molyneux, C.S., Obiero, J.O., Palmer, A., Weber, M.W., Pinder, M., Nahlen, B., Obonyo, C., Newbold, C., Gupta, S. and Marsh, K. (1997).  <b>Relation between severe malaria morbidity in children and level of <i>Plasmodium falciparum</i> transmission in Africa.</b> <i>The Lancet</i>, <b>349</b>(9066):1650-4","Snow, R.W. (1997) personal communication.",,Kenya,KEN,-3.459,39.888,Microscopy,,6,1995,6,1995,1,9,16,27,0.592592593,2000
370,810686,," Kilifi, KEMRI-Wellcome Trust Research Programme, (2008) personal communication.",,,Kenya,KEN,-3.8248,39.7456,Microscopy,,5,2005,5,2005,1,9,65,134,0.485074627,2000
371,810690,," Kilifi, KEMRI-Wellcome Trust Research Programme, (2009) personal communication.",,,Kenya,KEN,-3.8464,39.7451,Microscopy,,4,2009,5,2009,0.2,8,3,7,0.428571429,2000
372,810706,,"Okech, B.A. (2004). <i>Environmental factors affecting the development of <i>Plasmodium falciparum</i> in <i>Anopheles</i> gambaie mosquitoes.</i>",,,Kenya,KEN,-0.46208,34.26722,Microscopy,,4,2002,4,2002,1,14,43,101,0.425742574,2000
373,810712,,"Guyatt, H.L., Corlett, S.K., Robinson, T.P., Ochola, S.A. and Snow, R.W. (2002).  <b>Malaria prevention in highland Kenya: indoor residual house-spraying vs. insecticide-treated bednets.</b> <i>Tropical Medicine & International Health</i>, <b>7</b>(4):298-303","Snow, RW. (2002) personal communication.",,Kenya,KEN,-0.8206,34.8254,RDT,ICT Malaria Pf,7,2000,7,2000,1,60,0,99,0,2000
374,810720,,"Snow, RW, Noor, A and Gitonga, C. Nairobi, KEMRI-Wellcome Trust Research Programme, (2009) personal communication.","Gitonga, CW, Karanja, PN, Kihara, J, Mwanje, M, Juma, E, Snow, RW, Noor, AM and Brooker, S. (2010).  <b>Implementing school malaria surveys in Kenya: towards a national surveillance system.</b> <i>Malaria Journal</i>, <b>9</b>(0):306",,Kenya,KEN,-2.23212,40.84885,RDT,Paracheck Pf (Dipstick),7,2009,7,2009,4,15,1,110,0.009090909,2000
375,810722,,"Mutinga, M.J., Mnzava, A., Kimokoti, R., Nyamori, M. and Ngindu, A.M. (1993).  <b>Malaria prevalence and morbidity in relation to the use of permethrin-treated wall cloths in Kenya.</b> <i>East African Medical Journal</i>, <b>70</b>(12):756-62",,,Kenya,KEN,0.495,36.0604,Microscopy,,8,1989,8,1989,5,15,52,291,0.178694158,2000
376,810731,,"Snow, RW, Noor, A and Gitonga, C. Nairobi, KEMRI-Wellcome Trust Research Programme, (2009) personal communication.","Gitonga, CW, Karanja, PN, Kihara, J, Mwanje, M, Juma, E, Snow, RW, Noor, AM and Brooker, S. (2010).  <b>Implementing school malaria surveys in Kenya: towards a national surveillance system.</b> <i>Malaria Journal</i>, <b>9</b>(0):306",,Kenya,KEN,-0.18062,35.26705,RDT,Paracheck Pf (Device),12,2009,12,2009,5,17,11,110,0.1,2000
377,810745,,"Guyatt, H.L., Corlett, S.K., Robinson, T.P., Ochola, S.A. and Snow, R.W. (2002).  <b>Malaria prevention in highland Kenya: indoor residual house-spraying vs. insecticide-treated bednets.</b> <i>Tropical Medicine & International Health</i>, <b>7</b>(4):298-303","Snow, RW. (2002) personal communication.",,Kenya,KEN,-0.8154,34.768,RDT,ICT Malaria Pf,7,2000,7,2000,1,78,4,57,0.070175439,2000
378,810752,,"Gitonga, CW, Karanja, PN, Kihara, J, Mwanje, M, Juma, E, Snow, RW, Noor, AM and Brooker, S. (2010).  <b>Implementing school malaria surveys in Kenya: towards a national surveillance system.</b> <i>Malaria Journal</i>, <b>9</b>(0):306",,,Kenya,KEN,-4.31284,39.43007,RDT,OptiMAL-IT,10,2008,10,2008,5,15,1,106,0.009433962,2000
379,810762,,"Snow, RW, Noor, A and Gitonga, C. Nairobi, KEMRI-Wellcome Trust Research Programme, (2009) personal communication.","Gitonga, CW, Karanja, PN, Kihara, J, Mwanje, M, Juma, E, Snow, RW, Noor, AM and Brooker, S. (2010).  <b>Implementing school malaria surveys in Kenya: towards a national surveillance system.</b> <i>Malaria Journal</i>, <b>9</b>(0):306",,Kenya,KEN,-1.01776,34.73255,RDT,Paracheck Pf (Device),12,2009,12,2009,5,17,1,110,0.009090909,2000
380,810769,," Kilifi, KEMRI-Wellcome Trust Research Programme, (2009) personal communication.",,,Kenya,KEN,-3.5257,39.8788,Microscopy,,4,2009,4,2009,2,12,0,8,0,2000
381,811674,,"Ashford, R.W., Craig, P.S. and Oppenheimer, S.J. (1993).  <b>Polyparasitism on the Kenya coast. 2. Spatial heterogeneity in parasite distributions.</b> <i>Annals of Tropical Medicine and Parasitology</i>, <b>87</b>(3):283-93",,,Kenya,KEN,-3.57,39.87,Microscopy,,10,1985,3,1986,0,99,23,73,0.315068493,2000
382,810807,," Kilifi, KEMRI-Wellcome Trust Research Programme, (2009) personal communication.",,,Kenya,KEN,-3.827,39.7615,Microscopy,,5,2009,5,2009,0.2,10,1,7,0.142857143,2000
383,810813,,"Snow, RW, Noor, A and Gitonga, C. Nairobi, KEMRI-Wellcome Trust Research Programme, (2009) personal communication.","Gitonga, CW, Karanja, PN, Kihara, J, Mwanje, M, Juma, E, Snow, RW, Noor, AM and Brooker, S. (2010).  <b>Implementing school malaria surveys in Kenya: towards a national surveillance system.</b> <i>Malaria Journal</i>, <b>9</b>(0):306",,Kenya,KEN,0.95844,34.92214,RDT,Paracheck Pf (Device),11,2009,11,2009,5,17,8,110,0.072727273,2000
384,810894,,"Snow, RW, Noor, A and Gitonga, C. Nairobi, KEMRI-Wellcome Trust Research Programme, (2009) personal communication.","Gitonga, CW, Karanja, PN, Kihara, J, Mwanje, M, Juma, E, Snow, RW, Noor, AM and Brooker, S. (2010).  <b>Implementing school malaria surveys in Kenya: towards a national surveillance system.</b> <i>Malaria Journal</i>, <b>9</b>(0):306",,Kenya,KEN,-0.52467,34.74836,RDT,Paracheck Pf (Dipstick),7,2009,7,2009,4,15,10,107,0.093457944,2000
385,810899,,"Gitonga, CW, Karanja, PN, Kihara, J, Mwanje, M, Juma, E, Snow, RW, Noor, AM and Brooker, S. (2010).  <b>Implementing school malaria surveys in Kenya: towards a national surveillance system.</b> <i>Malaria Journal</i>, <b>9</b>(0):306",,,Kenya,KEN,-4.03787,39.49666,RDT,OptiMAL-IT,9,2008,9,2008,5,15,12,110,0.109090909,2000
386,810923,,"Brooker, S. (2008) personal communication.","Clarke, SE, Jukes, MC, Njagi, JK, Khasakhala, L, Cundill, B, Otido, J, Crudder, C, Estambale, BB and Brooker, S. (2008).  <b>Effect of intermittent preventive treatment of malaria on health and education in schoolchildren: a cluster-randomised, double-blind, placebo-controlled trial.</b> <i>Lancet</i>, <b>372</b>(9633):127-38",,Kenya,KEN,-0.0534,34.3114,Microscopy,,3,2005,3,2005,5,14,7,208,0.033653846,2000
387,810941,,"Snow, RW, Noor, A and Gitonga, C. Nairobi, KEMRI-Wellcome Trust Research Programme, (2009) personal communication.","Gitonga, CW, Karanja, PN, Kihara, J, Mwanje, M, Juma, E, Snow, RW, Noor, AM and Brooker, S. (2010).  <b>Implementing school malaria surveys in Kenya: towards a national surveillance system.</b> <i>Malaria Journal</i>, <b>9</b>(0):306",,Kenya,KEN,-0.48529,34.82703,RDT,Paracheck Pf (Dipstick),7,2009,7,2009,4,15,5,108,0.046296296,2000
388,810954,,"Gitonga, C. and Brooker, S. (2009) personal communication.","Gitonga, CW, Karanja, PN, Kihara, J, Mwanje, M, Juma, E, Snow, RW, Noor, AM and Brooker, S. (2010).  <b>Implementing school malaria surveys in Kenya: towards a national surveillance system.</b> <i>Malaria Journal</i>, <b>9</b>(0):306",,Kenya,KEN,-1.50338,39.99638,RDT,Paracheck Pf (Dipstick),2,2009,2,2009,5,17,1,105,0.00952381,2000
389,810957,,"Snow, R.W. (1991) personal communication.",,,Kenya,KEN,-3.48123,39.91303,Microscopy,,10,1991,11,1991,2,5,1,2,0.5,2000
390,810962,,"Marsh, V.M. and Abuya, T. (2004) personal communication.",,,Kenya,KEN,-4.2409,39.5886,RDT,Rapid Uni-Gold,9,2003,9,2003,0.4,5,11,20,0.55,2000
391,810966,,"Kabiru, E.W., Gachare, J.W., Mbaabu, D.A., Ngindu, A.M. and Siongok, T.K. (1987).  <b>In-vivo falciparum malaria response to chloroquine in Kisumu-Kenya.</b> <i>East African Medical Journal</i>, <b>64</b>(9):606-10",,,Kenya,KEN,-0.3031,34.2903,Microscopy,,5,1985,5,1985,4,19,142,236,0.601694915,2000
392,810973,,"Snow, RW, Noor, A and Gitonga, C. Nairobi, KEMRI-Wellcome Trust Research Programme, (2009) personal communication.","Gitonga, CW, Karanja, PN, Kihara, J, Mwanje, M, Juma, E, Snow, RW, Noor, AM and Brooker, S. (2010).  <b>Implementing school malaria surveys in Kenya: towards a national surveillance system.</b> <i>Malaria Journal</i>, <b>9</b>(0):306",,Kenya,KEN,-1.30955,36.84819,RDT,Paracheck Pf (Dipstick),7,2009,7,2009,4,15,1,105,0.00952381,2000
393,810984,,"Snow, RW, Noor, A and Gitonga, C. Nairobi, KEMRI-Wellcome Trust Research Programme, (2009) personal communication.","Gitonga, CW, Karanja, PN, Kihara, J, Mwanje, M, Juma, E, Snow, RW, Noor, AM and Brooker, S. (2010).  <b>Implementing school malaria surveys in Kenya: towards a national surveillance system.</b> <i>Malaria Journal</i>, <b>9</b>(0):306",,Kenya,KEN,0.77398,34.93633,RDT,Paracheck Pf (Device),9,2009,9,2009,5,17,7,109,0.064220183,2000
394,810991,,"Snow, RW, Noor, A and Gitonga, C. Nairobi, KEMRI-Wellcome Trust Research Programme, (2009) personal communication.","Gitonga, CW, Karanja, PN, Kihara, J, Mwanje, M, Juma, E, Snow, RW, Noor, AM and Brooker, S. (2010).  <b>Implementing school malaria surveys in Kenya: towards a national surveillance system.</b> <i>Malaria Journal</i>, <b>9</b>(0):306",,Kenya,KEN,0.2538,34.43105,RDT,Paracheck Pf (Device),10,2009,10,2009,5,17,76,110,0.690909091,2000
395,811016,,"Zurovac, D. (2000) personal communication.",,,Kenya,KEN,-0.9234,34.7641,RDT,ICT Malaria Pf/Pv,5,2000,5,2000,0,14,11,54,0.203703704,2000
396,811020,,"Mbogo, C.M., Mwangangi, J.M., Nzovu, J., Gu, W., Yan, G., Gunter, J.T., Swalm, C., Keating, J., Regens, J.L., Shililu, J.I., Githure, J.I. and Beier, J.C. (2003).  <b>Spatial and temporal heterogeneity of <i>Anopheles</i> mosquitoes and <i>Plasmodium falciparum</i> transmission along the Kenyan coast.</b> <i>American Journal of Tropical Medicine and Hygiene</i>, <b>68</b>(6):734-42",,,Kenya,KEN,-4.38,39.4724,Microscopy,,5,1998,5,1998,6,12,50,78,0.641025641,2000
397,811061,,"Kolaczinski, J.H., Reithinger, R., Worku, D.T., Ocheng, A., Kasimiro, J., Kabatereine, N. and Brooker, S. (2008).  <b>Risk factors of visceral leishmaniasis in East Africa: a case-control study in Pokot territory of Kenya and Uganda.</b> <i>International Journal of Epidemiology</i>, <b>37</b>(2):344-52",,,Kenya,KEN,2.3158,34.9761,RDT,Paracheck Pf,6,2006,9,2006,6,38,0,6,0,2000
398,808419,,"Nevill, C.G. and Snow, R.W. (1993) personal communication.",,,Kenya,KEN,-3.56493,39.84911,Microscopy,,3,1993,3,1993,0,9,83,146,0.568493151,2000
399,811134,,"Mutuo, P. (2007). <i>Baseline Report: Millenium Research Village Sauri, Kenya.</i> New York, United States of America: The Earth Institute at Columbia University 92pg.",,,Kenya,KEN,0.118,34.5126,Microscopy,,3,2005,4,2005,0,99,481,909,0.529152915,2000
400,811139,," Kilifi, KEMRI-Wellcome Trust Research Programme, (2008) personal communication.",,,Kenya,KEN,-3.8059,39.75488,Microscopy,,5,2008,5,2008,0.5,9,9,76,0.118421053,2000
401,811187,," Kilifi, KEMRI-Wellcome Trust Research Programme, (2008) personal communication.",,,Kenya,KEN,-3.84144,39.75381,Microscopy,,5,2008,5,2008,0.8,10,17,47,0.361702128,2000
402,811191,,"Snow, RW, Noor, A and Gitonga, C. Nairobi, KEMRI-Wellcome Trust Research Programme, (2009) personal communication.","Gitonga, CW, Karanja, PN, Kihara, J, Mwanje, M, Juma, E, Snow, RW, Noor, AM and Brooker, S. (2010).  <b>Implementing school malaria surveys in Kenya: towards a national surveillance system.</b> <i>Malaria Journal</i>, <b>9</b>(0):306",,Kenya,KEN,-0.38849,34.77301,RDT,Paracheck Pf (Dipstick),7,2009,7,2009,4,15,14,108,0.12962963,2000
403,811216,,"Rapuoda, B.A. (1995). <i>The malaria parasite prevalence rates in settled villages of the Mwea Tebere irrigation scheme.</i> D. Phil. Thesis. Kenyatta University, Nairobi, Kenya.",,,Kenya,KEN,-0.683,37.35,Microscopy,,4,1990,4,1990,1,9,4,155,0.025806452,2000
404,811217,,"Marsh, V.M. and Abuya, T. (2004) personal communication.",,,Kenya,KEN,0.3366,34.2374,RDT,Rapid Uni-Gold,2,2003,2,2003,0.4,5,29,31,0.935483871,2000
405,811260,,"Lawless, J.W., Latham, M.C., Stephenson, L.S., Kinoti, S.N. and Pertet, A.M. (1994).  <b>Iron supplementation improves appetite and growth in anemic Kenyan primary school children.</b> <i>The Journal of Nutrition</i>, <b>124</b>(5):645-54",,,Kenya,KEN,-4.3,39.5333,Microscopy,,7,1990,7,1990,6,11,58,87,0.666666667,2000
406,811351,,"Snow, RW, Noor, A and Gitonga, C. Nairobi, KEMRI-Wellcome Trust Research Programme, (2009) personal communication.","Gitonga, CW, Karanja, PN, Kihara, J, Mwanje, M, Juma, E, Snow, RW, Noor, AM and Brooker, S. (2010).  <b>Implementing school malaria surveys in Kenya: towards a national surveillance system.</b> <i>Malaria Journal</i>, <b>9</b>(0):306",,Kenya,KEN,-0.4532,34.91314,RDT,Paracheck Pf (Dipstick),7,2009,7,2009,4,15,14,110,0.127272727,2000
407,811374,," Kilifi, KEMRI-Wellcome Trust Research Programme, (2008) personal communication.",,,Kenya,KEN,-3.84983,39.7578,Microscopy,,5,2008,5,2008,1,12,14,30,0.466666667,2000
408,811430,," Kilifi, KEMRI-Wellcome Trust Research Programme, (2008) personal communication.",,,Kenya,KEN,-3.8289,39.745,Microscopy,,2,2008,2,2008,0.5,9,11,65,0.169230769,2000
409,811445,,"Guyatt, H.L., Corlett, S.K., Robinson, T.P., Ochola, S.A. and Snow, R.W. (2002).  <b>Malaria prevention in highland Kenya: indoor residual house-spraying vs. insecticide-treated bednets.</b> <i>Tropical Medicine & International Health</i>, <b>7</b>(4):298-303","Snow, RW. (2002) personal communication.",,Kenya,KEN,-0.8221,34.8075,RDT,ICT Malaria Pf,7,2000,8,2000,1,76,7,165,0.042424242,2000
